GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US22057021602,22057021602,"Census Tract 216.02, Lafourche Parish, Louisiana",3503,3459,3064,17,327,3,1,0,47,44,23,0,3,0,0,18,0
1400000US22057021700,22057021700,"Census Tract 217, Lafourche Parish, Louisiana",3812,3781,3521,188,46,11,0,0,15,31,7,0,4,0,0,16,4
1400000US22057021800,22057021800,"Census Tract 218, Lafourche Parish, Louisiana",5158,5070,3576,1365,66,14,1,4,44,88,47,13,0,0,0,26,2
1400000US22057021900,22057021900,"Census Tract 219, Lafourche Parish, Louisiana",8003,7853,7275,354,144,11,3,1,65,150,51,0,5,0,1,80,13
1400000US22059970100,22059970100,"Census Tract 9701, La Salle Parish, Louisiana",4619,4579,4062,461,12,8,0,3,33,40,30,0,0,0,0,8,2
1400000US22059970200,22059970200,"Census Tract 9702, La Salle Parish, Louisiana",5586,5536,4190,1247,49,16,1,3,30,50,21,10,0,0,0,14,5
1400000US22059970300,22059970300,"Census Tract 9703, La Salle Parish, Louisiana",4077,4050,3973,24,30,1,0,0,22,27,25,0,1,0,0,1,0
1400000US22061960100,22061960100,"Census Tract 9601, Lincoln Parish, Louisiana",3319,3288,2692,559,16,5,0,4,12,31,16,2,0,0,0,13,0
1400000US22061960200,22061960200,"Census Tract 9602, Lincoln Parish, Louisiana",3583,3534,2126,1377,7,0,0,0,24,49,25,4,1,0,0,18,1
1400000US22061960300,22061960300,"Census Tract 9603, Lincoln Parish, Louisiana",5384,5339,228,5045,6,11,0,6,43,45,1,17,0,1,0,19,7
1400000US22061960400,22061960400,"Census Tract 9604, Lincoln Parish, Louisiana",3865,3795,2952,643,2,156,0,5,37,70,43,4,0,0,0,17,6
1400000US22061960500,22061960500,"Census Tract 9605, Lincoln Parish, Louisiana",4090,4033,3393,512,4,95,1,7,21,57,37,2,0,0,0,16,2
1400000US22061960600,22061960600,"Census Tract 9606, Lincoln Parish, Louisiana",4568,4501,3028,1389,17,37,2,0,28,67,26,20,0,1,0,20,0
1400000US22061960700,22061960700,"Census Tract 9607, Lincoln Parish, Louisiana",4715,4674,4316,322,2,11,1,0,22,41,21,1,0,0,0,19,0
1400000US22061960800,22061960800,"Census Tract 9608, Lincoln Parish, Louisiana",3575,3557,666,2802,6,59,0,2,22,18,5,13,0,0,0,0,0
1400000US22061960900,22061960900,"Census Tract 9609, Lincoln Parish, Louisiana",2947,2911,467,2352,7,63,2,1,19,36,7,17,2,2,0,7,1
1400000US22061961000,22061961000,"Census Tract 9610, Lincoln Parish, Louisiana",6463,6385,4338,1845,5,101,0,27,69,78,22,8,1,1,0,40,6
1400000US22063040100,22063040100,"Census Tract 401, Livingston Parish, Louisiana",7732,7627,6967,543,34,6,0,1,76,105,69,9,0,1,0,17,9
1400000US22063040200,22063040200,"Census Tract 402, Livingston Parish, Louisiana",8317,8265,8085,105,23,5,0,0,47,52,42,0,0,0,0,6,4
1400000US22063040301,22063040301,"Census Tract 403.01, Livingston Parish, Louisiana",7331,7252,7060,143,26,7,0,0,16,79,66,4,0,0,2,3,4
1400000US22063040302,22063040302,"Census Tract 403.02, Livingston Parish, Louisiana",8227,8154,8016,40,31,10,1,9,47,73,49,0,0,0,0,9,15
1400000US22063040400,22063040400,"Census Tract 404, Livingston Parish, Louisiana",10248,10121,9328,655,39,24,0,9,66,127,90,2,1,0,0,18,16
1400000US22063040500,22063040500,"Census Tract 405, Livingston Parish, Louisiana",7998,7899,7753,66,24,4,1,1,50,99,85,0,0,0,0,8,6
1400000US22063040600,22063040600,"Census Tract 406, Livingston Parish, Louisiana",7772,7690,6495,1064,32,38,0,1,60,82,66,5,2,0,0,9,0
1400000US22063040700,22063040700,"Census Tract 407, Livingston Parish, Louisiana",3695,3657,3457,124,6,12,7,2,49,38,31,1,0,0,0,4,2
1400000US22063040802,22063040802,"Census Tract 408.02, Livingston Parish, Louisiana",4605,4568,4512,21,13,3,0,0,19,37,27,0,1,2,0,4,3
1400000US22063040803,22063040803,"Census Tract 408.03, Livingston Parish, Louisiana",9697,9557,9397,49,38,35,0,2,36,140,92,0,2,0,0,39,7
1400000US22063040804,22063040804,"Census Tract 408.04, Livingston Parish, Louisiana",6563,6473,6375,7,42,7,0,1,41,90,66,1,0,0,2,13,8
1400000US22063040901,22063040901,"Census Tract 409.01, Livingston Parish, Louisiana",5489,5454,4751,662,18,5,1,0,17,35,23,6,0,0,0,2,4
1400000US22063040902,22063040902,"Census Tract 409.02, Livingston Parish, Louisiana",4140,4080,3686,367,3,4,0,1,19,60,37,0,0,0,0,16,7
1400000US22065960100,22065960100,"Census Tract 9601, Madison Parish, Louisiana",1982,1925,1555,356,3,2,0,0,9,57,34,0,0,0,0,21,2
1400000US22065960200,22065960200,"Census Tract 9602, Madison Parish, Louisiana",3641,3606,1648,1935,5,5,0,0,13,35,15,7,1,0,0,12,0
1400000US22065960300,22065960300,"Census Tract 9603, Madison Parish, Louisiana",3387,3374,19,3344,0,0,0,2,9,13,0,13,0,0,0,0,0
1400000US22065960400,22065960400,"Census Tract 9604, Madison Parish, Louisiana",2365,2360,60,2287,3,2,1,0,7,5,0,4,0,0,0,0,1
1400000US22065960500,22065960500,"Census Tract 9605, Madison Parish, Louisiana",2353,2175,1805,337,7,12,1,0,13,178,61,0,2,1,0,13,101
1400000US22067950100,22067950100,"Census Tract 9501, Morehouse Parish, Louisiana",2298,2265,1469,771,2,2,0,2,19,33,3,7,0,0,0,18,5
1400000US22067950200,22067950200,"Census Tract 9502, Morehouse Parish, Louisiana",5773,5757,4961,751,7,15,2,1,20,16,10,3,0,0,0,3,0
1400000US22067950300,22067950300,"Census Tract 9503, Morehouse Parish, Louisiana",2572,2555,2044,480,8,11,0,0,12,17,12,0,0,0,0,5,0
1400000US22067950400,22067950400,"Census Tract 9504, Morehouse Parish, Louisiana",4145,4116,760,3336,4,1,0,0,15,29,2,22,0,0,0,1,4
1400000US22067950500,22067950500,"Census Tract 9505, Morehouse Parish, Louisiana",4481,4437,2911,1491,3,18,0,0,14,44,17,17,1,0,0,2,7
1400000US22067950600,22067950600,"Census Tract 9506, Morehouse Parish, Louisiana",3322,3299,2005,1275,6,3,0,1,9,23,14,8,0,0,0,1,0
1400000US22067950700,22067950700,"Census Tract 9507, Morehouse Parish, Louisiana",3574,3527,2210,1301,2,4,0,0,10,47,18,28,0,0,0,1,0
1400000US22067950800,22067950800,"Census Tract 9508, Morehouse Parish, Louisiana",4856,4835,855,3948,7,3,0,0,22,21,6,13,0,0,0,2,0
1400000US22069990100,22069990100,"Census Tract 9901, Natchitoches Parish, Louisiana",2500,2482,1833,628,15,2,1,0,3,18,5,7,0,0,0,5,1
1400000US22069990200,22069990200,"Census Tract 9902, Natchitoches Parish, Louisiana",3490,3447,2277,1141,12,0,0,8,9,43,33,6,0,0,0,0,4
1400000US22069990300,22069990300,"Census Tract 9903, Natchitoches Parish, Louisiana",4454,4367,3510,711,77,8,2,5,54,87,56,0,13,0,0,13,5
1400000US22069990400,22069990400,"Census Tract 9904, Natchitoches Parish, Louisiana",4407,4349,829,3414,14,17,0,5,70,58,12,31,0,0,0,12,3
1400000US22069990500,22069990500,"Census Tract 9905, Natchitoches Parish, Louisiana",4018,3959,3127,690,28,43,0,32,39,59,33,10,3,0,0,11,2
1400000US22069990600,22069990600,"Census Tract 9906, Natchitoches Parish, Louisiana",6988,6870,3342,3274,73,63,3,39,76,118,35,13,3,0,1,40,26
1400000US22069990700,22069990700,"Census Tract 9907, Natchitoches Parish, Louisiana",4841,4782,1491,3195,24,32,0,17,23,59,22,18,0,0,0,16,3
1400000US22069990800,22069990800,"Census Tract 9908, Natchitoches Parish, Louisiana",4303,4260,3687,487,53,1,0,2,30,43,23,7,3,0,0,10,0
1400000US22069990900,22069990900,"Census Tract 9909, Natchitoches Parish, Louisiana",4079,3998,2261,1377,97,5,0,119,139,81,32,8,6,0,0,24,11
1400000US22071000100,22071000100,"Census Tract 1, Orleans Parish, Louisiana",2381,2270,1605,598,12,20,1,10,24,111,77,3,0,1,0,19,11
1400000US22071000200,22071000200,"Census Tract 2, Orleans Parish, Louisiana",1347,1323,184,1102,5,14,0,2,16,24,15,4,0,0,0,5,0
1400000US22071000300,22071000300,"Census Tract 3, Orleans Parish, Louisiana",1468,1456,78,1366,0,2,0,2,8,12,6,3,0,0,0,2,1
1400000US22071000400,22071000400,"Census Tract 4, Orleans Parish, Louisiana",2564,2505,284,2176,6,14,0,1,24,59,15,17,0,0,0,23,4
1400000US22071000601,22071000601,"Census Tract 6.01, Orleans Parish, Louisiana",2034,2032,10,2016,1,0,0,0,5,2,0,2,0,0,0,0,0
1400000US22071000602,22071000602,"Census Tract 6.02, Orleans Parish, Louisiana",2957,2872,423,2408,6,8,0,2,25,85,24,36,0,0,0,15,10
1400000US22071000603,22071000603,"Census Tract 6.03, Orleans Parish, Louisiana",2342,2130,40,1956,2,106,0,4,22,212,63,17,1,0,0,112,19
1400000US22071000604,22071000604,"Census Tract 6.04, Orleans Parish, Louisiana",5131,4738,875,3707,12,54,1,11,78,393,143,18,6,0,0,180,46
1400000US22071000605,22071000605,"Census Tract 6.05, Orleans Parish, Louisiana",2902,2779,876,1832,3,21,3,2,42,123,60,24,0,2,0,30,7
1400000US22071000606,22071000606,"Census Tract 6.06, Orleans Parish, Louisiana",4400,4169,2665,1361,7,82,0,0,54,231,133,15,6,0,0,56,21
1400000US22071000607,22071000607,"Census Tract 6.07, Orleans Parish, Louisiana",3746,3606,2873,617,7,72,0,1,36,140,86,7,0,2,0,27,18
1400000US22071000608,22071000608,"Census Tract 6.08, Orleans Parish, Louisiana",7661,7267,3944,2899,48,275,1,9,91,394,205,28,6,1,0,118,36
1400000US22071000611,22071000611,"Census Tract 6.11, Orleans Parish, Louisiana",4525,4480,78,3735,5,649,0,2,11,45,5,24,1,0,1,12,2
1400000US22071000612,22071000612,"Census Tract 6.12, Orleans Parish, Louisiana",1147,1117,878,129,0,87,0,5,18,30,18,0,0,0,0,11,1
1400000US22071000613,22071000613,"Census Tract 6.13, Orleans Parish, Louisiana",4630,4468,978,3361,15,76,0,3,35,162,80,7,4,0,0,62,9
1400000US22071000614,22071000614,"Census Tract 6.14, Orleans Parish, Louisiana",7547,7191,3382,3283,9,379,3,22,113,356,218,26,4,0,0,80,28
1400000US22071000701,22071000701,"Census Tract 7.01, Orleans Parish, Louisiana",3278,3258,23,3207,0,3,0,0,25,20,0,14,1,0,0,3,2
1400000US22071000702,22071000702,"Census Tract 7.02, Orleans Parish, Louisiana",2976,2914,428,2406,22,12,0,6,40,62,21,27,1,0,1,9,3
1400000US22071000800,22071000800,"Census Tract 8, Orleans Parish, Louisiana",2531,2514,90,2403,7,1,0,1,12,17,4,8,0,0,0,4,1
1400000US22071000901,22071000901,"Census Tract 9.01, Orleans Parish, Louisiana",2737,2717,13,2681,1,0,0,0,22,20,2,10,0,0,0,4,4
1400000US22071000902,22071000902,"Census Tract 9.02, Orleans Parish, Louisiana",2943,2935,7,2911,0,1,0,3,13,8,1,3,0,0,0,3,1
1400000US22071000903,22071000903,"Census Tract 9.03, Orleans Parish, Louisiana",2640,2635,3,2621,3,0,0,1,7,5,0,2,0,0,0,1,2
1400000US22071000904,22071000904,"Census Tract 9.04, Orleans Parish, Louisiana",2410,2393,23,2351,1,0,1,5,12,17,1,13,0,1,0,1,1
1400000US22071001100,22071001100,"Census Tract 11, Orleans Parish, Louisiana",2892,2769,586,2136,9,24,0,1,13,123,59,30,1,0,2,20,11
1400000US22071001200,22071001200,"Census Tract 12, Orleans Parish, Louisiana",2204,2084,1063,977,7,6,1,6,24,120,65,26,0,0,0,23,6
1400000US22071001301,22071001301,"Census Tract 13.01, Orleans Parish, Louisiana",3022,2973,348,2592,4,6,0,2,21,49,22,16,0,0,0,7,4
1400000US22071001302,22071001302,"Census Tract 13.02, Orleans Parish, Louisiana",1969,1951,58,1878,3,0,0,0,12,18,1,7,0,0,0,8,2
1400000US22071001303,22071001303,"Census Tract 13.03, Orleans Parish, Louisiana",781,765,37,720,0,0,0,6,2,16,11,4,0,0,0,1,0
1400000US22071001304,22071001304,"Census Tract 13.04, Orleans Parish, Louisiana",721,709,212,489,1,1,0,2,4,12,6,1,0,0,0,2,3
1400000US22071001401,22071001401,"Census Tract 14.01, Orleans Parish, Louisiana",3171,3145,12,3118,1,1,0,0,13,26,1,22,0,0,0,2,1
1400000US22071001402,22071001402,"Census Tract 14.02, Orleans Parish, Louisiana",3202,3168,36,3111,2,1,0,1,17,34,1,23,0,0,0,8,2
1400000US22071001500,22071001500,"Census Tract 15, Orleans Parish, Louisiana",2026,1958,112,1826,1,10,0,1,8,68,7,27,0,0,0,19,15
1400000US22071001600,22071001600,"Census Tract 16, Orleans Parish, Louisiana",1604,1590,4,1572,4,0,0,0,10,14,0,14,0,0,0,0,0
1400000US22071001701,22071001701,"Census Tract 17.01, Orleans Parish, Louisiana",2630,2608,17,2542,7,3,0,20,19,22,7,10,2,0,0,2,1
1400000US22071001702,22071001702,"Census Tract 17.02, Orleans Parish, Louisiana",4387,4282,1087,3003,12,119,3,16,42,105,44,30,2,0,0,25,4
1400000US22071001703,22071001703,"Census Tract 17.03, Orleans Parish, Louisiana",3739,3686,133,3516,4,8,0,4,21,53,11,20,1,0,0,17,4
1400000US22071001706,22071001706,"Census Tract 17.06, Orleans Parish, Louisiana",52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US22071001714,22071001714,"Census Tract 17.14, Orleans Parish, Louisiana",660,659,0,648,0,5,0,0,6,1,0,1,0,0,0,0,0
1400000US22071001720,22071001720,"Census Tract 17.20, Orleans Parish, Louisiana",5092,5039,492,4457,20,13,0,12,45,53,18,12,1,0,0,16,6
1400000US22071001722,22071001722,"Census Tract 17.22, Orleans Parish, Louisiana",7005,6913,308,6516,3,5,0,15,66,92,17,45,0,0,0,17,13
1400000US22071001723,22071001723,"Census Tract 17.23, Orleans Parish, Louisiana",5564,5432,900,4445,10,45,0,5,27,132,51,45,0,0,0,27,9
1400000US22071001724,22071001724,"Census Tract 17.24, Orleans Parish, Louisiana",5642,5548,1196,4236,6,25,1,23,61,94,47,34,0,0,0,10,3
1400000US22071001725,22071001725,"Census Tract 17.25, Orleans Parish, Louisiana",7773,7638,1177,6245,8,44,2,20,142,135,35,60,2,0,0,24,14
1400000US22071001726,22071001726,"Census Tract 17.26, Orleans Parish, Louisiana",74,74,29,44,1,0,0,0,0,0,0,0,0,0,0,0,0
1400000US22071001728,22071001728,"Census Tract 17.28, Orleans Parish, Louisiana",8269,8163,465,7455,8,101,0,33,101,106,33,46,0,0,0,8,19
1400000US22071001730,22071001730,"Census Tract 17.30, Orleans Parish, Louisiana",2213,2149,113,1830,5,163,1,17,20,64,19,28,0,0,0,10,7
1400000US22071001732,22071001732,"Census Tract 17.32, Orleans Parish, Louisiana",8240,8127,1367,6037,25,561,0,27,110,113,40,38,5,5,0,12,13
1400000US22071001733,22071001733,"Census Tract 17.33, Orleans Parish, Louisiana",1883,1801,269,1442,2,63,0,7,18,82,25,14,0,0,0,39,4
1400000US22071001734,22071001734,"Census Tract 17.34, Orleans Parish, Louisiana",1760,1742,1660,36,0,38,0,1,7,18,16,0,0,0,0,2,0
1400000US22071001735,22071001735,"Census Tract 17.35, Orleans Parish, Louisiana",5338,5264,102,5083,11,18,0,2,48,74,6,50,0,2,0,6,10
1400000US22071001736,22071001736,"Census Tract 17.36, Orleans Parish, Louisiana",4258,4212,91,4071,4,18,0,9,19,46,5,28,0,1,0,6,6
1400000US22071001737,22071001737,"Census Tract 17.37, Orleans Parish, Louisiana",4099,4039,583,3377,6,12,0,5,56,60,15,26,0,0,0,11,8
1400000US22071001738,22071001738,"Census Tract 17.38, Orleans Parish, Louisiana",9931,9800,551,9078,11,52,0,29,79,131,35,58,0,0,0,21,17
1400000US22071001739,22071001739,"Census Tract 17.39, Orleans Parish, Louisiana",3232,3183,146,2956,3,43,1,5,29,49,12,20,0,0,0,10,7
1400000US22071001740,22071001740,"Census Tract 17.40, Orleans Parish, Louisiana",5291,5156,185,4791,2,130,0,6,42,135,30,38,0,0,0,58,9
1400000US22071001741,22071001741,"Census Tract 17.41, Orleans Parish, Louisiana",1711,1676,131,1093,0,412,0,1,39,35,8,10,0,7,0,7,3
1400000US22071001742,22071001742,"Census Tract 17.42, Orleans Parish, Louisiana",8988,8783,224,4233,4,4219,0,6,97,205,9,114,3,1,0,28,50
1400000US22071001800,22071001800,"Census Tract 18, Orleans Parish, Louisiana",1519,1412,1079,264,13,15,0,2,39,107,57,3,2,0,0,38,7
1400000US22071001900,22071001900,"Census Tract 19, Orleans Parish, Louisiana",2524,2364,164,2156,6,9,0,5,24,160,79,39,0,0,0,21,21
1400000US22071002000,22071002000,"Census Tract 20, Orleans Parish, Louisiana",2155,2110,66,2015,7,7,1,0,14,45,15,19,2,3,0,1,5
1400000US22071002100,22071002100,"Census Tract 21, Orleans Parish, Louisiana",1522,1496,20,1460,1,0,0,4,11,26,5,14,0,0,0,7,0
1400000US22071002200,22071002200,"Census Tract 22, Orleans Parish, Louisiana",2049,2018,54,1936,5,3,0,4,16,31,6,20,0,0,0,3,2
1400000US22071002300,22071002300,"Census Tract 23, Orleans Parish, Louisiana",3725,3604,164,3393,2,1,0,3,41,121,15,45,0,1,0,47,13
1400000US22071002401,22071002401,"Census Tract 24.01, Orleans Parish, Louisiana",2175,2129,336,1766,4,9,0,5,9,46,12,18,2,0,0,10,4
1400000US22071002402,22071002402,"Census Tract 24.02, Orleans Parish, Louisiana",3707,3606,565,2966,1,14,0,20,40,101,54,23,0,0,0,16,8
1400000US22071002501,22071002501,"Census Tract 25.01, Orleans Parish, Louisiana",2541,2383,713,1603,2,17,1,17,30,158,101,25,0,0,0,17,15
1400000US22071002502,22071002502,"Census Tract 25.02, Orleans Parish, Louisiana",3099,3018,287,2647,6,20,0,10,48,81,30,14,0,0,1,22,14
1400000US22071002503,22071002503,"Census Tract 25.03, Orleans Parish, Louisiana",2035,1947,847,1038,1,7,1,24,29,88,60,11,0,0,0,8,9
1400000US22071002504,22071002504,"Census Tract 25.04, Orleans Parish, Louisiana",2625,2541,873,1578,9,22,0,19,40,84,51,5,0,0,0,16,12
1400000US22071002600,22071002600,"Census Tract 26, Orleans Parish, Louisiana",1626,1543,1205,293,4,15,0,5,21,83,56,6,2,0,0,13,6
1400000US22071002700,22071002700,"Census Tract 27, Orleans Parish, Louisiana",2510,2435,60,2340,8,6,2,0,19,75,19,28,1,0,0,10,17
1400000US22071002800,22071002800,"Census Tract 28, Orleans Parish, Louisiana",2085,2028,9,1997,2,1,3,5,11,57,0,26,1,0,0,15,15
1400000US22071002900,22071002900,"Census Tract 29, Orleans Parish, Louisiana",2309,2264,24,2226,0,6,0,1,7,45,6,25,0,1,0,13,0
1400000US22071003000,22071003000,"Census Tract 30, Orleans Parish, Louisiana",1972,1965,19,1913,3,0,0,12,18,7,0,7,0,0,0,0,0
1400000US22071003100,22071003100,"Census Tract 31, Orleans Parish, Louisiana",1936,1909,30,1833,5,0,0,16,25,27,0,8,0,1,0,17,1
1400000US22071003301,22071003301,"Census Tract 33.01, Orleans Parish, Louisiana",2818,2676,1878,673,1,84,0,10,30,142,87,8,0,2,0,30,15
1400000US22071003302,22071003302,"Census Tract 33.02, Orleans Parish, Louisiana",4165,4045,663,3301,2,25,1,4,49,120,40,44,0,0,0,14,22
1400000US22071003303,22071003303,"Census Tract 33.03, Orleans Parish, Louisiana",2514,2345,998,1076,11,201,0,18,41,169,106,19,0,2,0,36,6
1400000US22071003304,22071003304,"Census Tract 33.04, Orleans Parish, Louisiana",2804,2675,587,2007,6,12,0,20,43,129,64,16,0,1,0,40,8
1400000US22071003305,22071003305,"Census Tract 33.05, Orleans Parish, Louisiana",1173,1161,61,1090,0,3,0,0,7,12,5,2,0,0,0,3,2
1400000US22071003306,22071003306,"Census Tract 33.06, Orleans Parish, Louisiana",5254,5217,12,5191,1,0,0,0,13,37,0,29,1,0,0,0,7
1400000US22071003307,22071003307,"Census Tract 33.07, Orleans Parish, Louisiana",1689,1676,43,1605,1,2,2,9,14,13,2,10,0,0,0,1,0
1400000US22071003308,22071003308,"Census Tract 33.08, Orleans Parish, Louisiana",4782,4661,402,4116,5,16,0,36,86,121,55,22,0,0,0,13,31
1400000US22071003400,22071003400,"Census Tract 34, Orleans Parish, Louisiana",2008,1978,184,1763,2,2,2,3,22,30,7,15,0,0,0,6,2
1400000US22071003500,22071003500,"Census Tract 35, Orleans Parish, Louisiana",1861,1828,66,1731,2,0,0,8,21,33,7,11,1,0,0,6,8
1400000US22071003600,22071003600,"Census Tract 36, Orleans Parish, Louisiana",2274,2219,113,2060,2,2,0,10,32,55,10,32,0,0,0,9,4
1400000US22071003701,22071003701,"Census Tract 37.01, Orleans Parish, Louisiana",2151,2092,765,1287,7,4,3,10,16,59,23,10,0,0,0,20,6
1400000US22071003702,22071003702,"Census Tract 37.02, Orleans Parish, Louisiana",4424,4268,945,3259,4,7,1,12,40,156,72,31,1,0,0,39,13
1400000US22071003800,22071003800,"Census Tract 38, Orleans Parish, Louisiana",1726,1680,1554,56,7,25,2,4,32,46,32,0,0,0,0,6,8
1400000US22071003900,22071003900,"Census Tract 39, Orleans Parish, Louisiana",1447,1425,247,1146,9,1,3,7,12,22,5,11,0,0,0,3,3
1400000US22071004000,22071004000,"Census Tract 40, Orleans Parish, Louisiana",2582,2513,146,2330,7,4,0,4,22,69,27,24,0,0,0,15,3
1400000US22071004100,22071004100,"Census Tract 41, Orleans Parish, Louisiana",1720,1664,1013,569,11,38,2,4,27,56,25,3,2,0,0,21,5
1400000US22071004200,22071004200,"Census Tract 42, Orleans Parish, Louisiana",2055,2003,1860,84,12,20,2,7,18,52,47,0,0,0,0,4,1
1400000US22071004401,22071004401,"Census Tract 44.01, Orleans Parish, Louisiana",2320,2291,40,2220,9,0,1,14,7,29,1,20,1,0,0,4,3
1400000US22071004402,22071004402,"Census Tract 44.02, Orleans Parish, Louisiana",2504,2492,5,2482,1,0,0,0,4,12,0,9,0,0,0,0,3
1400000US22071004500,22071004500,"Census Tract 45, Orleans Parish, Louisiana",3141,3043,285,2729,7,5,0,4,13,98,25,22,5,0,0,33,13
1400000US22071004600,22071004600,"Census Tract 46, Orleans Parish, Louisiana",2813,2665,2304,265,2,39,1,8,46,148,101,4,4,1,1,24,13
1400000US22071004700,22071004700,"Census Tract 47, Orleans Parish, Louisiana",395,385,335,40,1,6,0,0,3,10,8,0,0,0,0,2,0
1400000US22071004800,22071004800,"Census Tract 48, Orleans Parish, Louisiana",2540,2519,18,2489,1,0,0,0,11,21,4,15,0,0,0,1,1
1400000US22071004900,22071004900,"Census Tract 49, Orleans Parish, Louisiana",2968,2875,165,2673,7,25,1,0,4,93,28,19,0,0,0,33,13
1400000US22071005000,22071005000,"Census Tract 50, Orleans Parish, Louisiana",1666,1353,415,892,7,10,0,2,27,313,114,25,3,0,0,135,36
1400000US22071005400,22071005400,"Census Tract 54, Orleans Parish, Louisiana",1636,1510,1097,362,12,15,0,0,24,126,62,6,1,0,0,42,15
1400000US22071005500,22071005500,"Census Tract 55, Orleans Parish, Louisiana",2908,2753,2588,93,4,18,0,3,47,155,95,11,0,2,0,35,12
1400000US22071005601,22071005601,"Census Tract 56.01, Orleans Parish, Louisiana",2926,2809,2724,22,6,32,0,3,22,117,99,0,1,2,0,10,5
1400000US22071005602,22071005602,"Census Tract 56.02, Orleans Parish, Louisiana",3160,3075,3011,7,3,25,0,5,24,85,71,0,0,0,0,9,5
1400000US22071005603,22071005603,"Census Tract 56.03, Orleans Parish, Louisiana",1843,1758,1708,24,2,9,0,4,11,85,65,0,0,0,0,17,3
1400000US22071005604,22071005604,"Census Tract 56.04, Orleans Parish, Louisiana",1946,1869,1829,17,1,8,1,0,13,77,66,0,0,0,0,7,4
1400000US22071005700,22071005700,"Census Tract 57, Orleans Parish, Louisiana",510,490,438,31,1,18,1,0,1,20,11,4,0,0,0,4,1
1400000US22071005800,22071005800,"Census Tract 58, Orleans Parish, Louisiana",487,468,253,104,3,78,0,8,22,19,9,0,0,0,0,3,7
1400000US22071005900,22071005900,"Census Tract 59, Orleans Parish, Louisiana",797,778,300,455,2,10,0,4,7,19,12,5,0,0,0,1,1
1400000US22071006000,22071006000,"Census Tract 60, Orleans Parish, Louisiana",1266,1251,406,639,3,187,0,4,12,15,5,4,1,0,0,4,1
1400000US22071006300,22071006300,"Census Tract 63, Orleans Parish, Louisiana",2494,2121,406,1642,10,29,2,1,31,373,168,18,5,0,6,156,20
1400000US22071006400,22071006400,"Census Tract 64, Orleans Parish, Louisiana",3193,2793,831,1868,3,55,0,1,35,400,153,28,4,1,0,151,63
1400000US22071006500,22071006500,"Census Tract 65, Orleans Parish, Louisiana",3312,2744,1171,1449,7,55,0,5,57,568,287,33,8,0,0,192,48
1400000US22071006700,22071006700,"Census Tract 67, Orleans Parish, Louisiana",643,600,348,233,3,12,0,0,4,43,19,6,1,0,0,6,11
1400000US22071006800,22071006800,"Census Tract 68, Orleans Parish, Louisiana",1938,1925,20,1897,0,4,0,0,4,13,2,10,0,0,0,0,1
1400000US22071006900,22071006900,"Census Tract 69, Orleans Parish, Louisiana",4339,4301,9,4268,2,0,3,2,17,38,5,26,0,0,0,0,7
1400000US22071007000,22071007000,"Census Tract 70, Orleans Parish, Louisiana",2172,2156,44,2098,1,2,0,1,10,16,1,5,0,0,0,0,10
1400000US22071007100,22071007100,"Census Tract 71, Orleans Parish, Louisiana",7608,7400,694,6595,11,84,0,2,14,208,124,25,7,0,0,43,9
1400000US22071007200,22071007200,"Census Tract 72, Orleans Parish, Louisiana",2576,2529,92,2387,1,23,0,9,17,47,16,16,0,0,0,11,4
1400000US22071007501,22071007501,"Census Tract 75.01, Orleans Parish, Louisiana",3100,3057,74,2939,1,6,2,1,34,43,20,20,0,0,0,2,1
1400000US22071007502,22071007502,"Census Tract 75.02, Orleans Parish, Louisiana",3819,3757,107,3613,1,2,0,1,33,62,9,23,1,0,0,26,3
1400000US22071007603,22071007603,"Census Tract 76.03, Orleans Parish, Louisiana",4724,4481,4276,81,5,76,0,6,37,243,184,0,1,2,0,43,13
1400000US22071007604,22071007604,"Census Tract 76.04, Orleans Parish, Louisiana",1962,1916,1845,33,1,23,0,0,14,46,41,0,4,0,0,0,1
1400000US22071007605,22071007605,"Census Tract 76.05, Orleans Parish, Louisiana",1772,1745,57,1681,0,1,0,0,6,27,3,9,0,0,0,8,7
1400000US22071007700,22071007700,"Census Tract 77, Orleans Parish, Louisiana",1628,1562,825,691,3,29,0,1,13,66,44,5,0,1,0,12,4
1400000US22071007800,22071007800,"Census Tract 78, Orleans Parish, Louisiana",1186,1087,729,326,5,13,0,2,12,99,53,4,1,0,0,22,19
1400000US22071007900,22071007900,"Census Tract 79, Orleans Parish, Louisiana",847,811,401,389,5,9,0,0,7,36,15,3,0,1,0,10,7
1400000US22071008000,22071008000,"Census Tract 80, Orleans Parish, Louisiana",870,861,6,829,1,1,1,0,23,9,0,0,0,0,0,8,1
1400000US22071008101,22071008101,"Census Tract 81.01, Orleans Parish, Louisiana",2551,2501,68,2411,6,4,0,0,12,50,13,14,0,0,0,20,3
1400000US22071008102,22071008102,"Census Tract 81.02, Orleans Parish, Louisiana",406,398,56,341,0,0,0,0,1,8,3,4,0,0,0,0,1
1400000US22071008200,22071008200,"Census Tract 82, Orleans Parish, Louisiana",1886,1703,1137,454,4,34,2,6,66,183,118,5,1,0,0,42,17
1400000US22071008300,22071008300,"Census Tract 83, Orleans Parish, Louisiana",1416,1359,699,618,0,16,0,4,22,57,40,2,0,0,0,10,5
