GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1500000US220990203022,220990203022,"Block Group 2, Census Tract 203.02, St. Martin Parish, Louisiana",2769,2724,2326,331,18,7,0,2,40,45,17,0,0,0,0,16,12
1500000US220990203023,220990203023,"Block Group 3, Census Tract 203.02, St. Martin Parish, Louisiana",1965,1880,1290,556,10,7,0,4,13,85,39,8,3,0,0,31,4
1500000US220990204001,220990204001,"Block Group 1, Census Tract 204, St. Martin Parish, Louisiana",1574,1525,1029,481,2,0,0,3,10,49,42,5,0,0,0,1,1
1500000US220990204002,220990204002,"Block Group 2, Census Tract 204, St. Martin Parish, Louisiana",1404,1384,1071,290,7,0,0,1,15,20,16,0,1,0,0,3,0
1500000US220990204003,220990204003,"Block Group 3, Census Tract 204, St. Martin Parish, Louisiana",2421,2392,1354,951,2,53,0,0,32,29,15,7,0,0,0,4,3
1500000US220990204004,220990204004,"Block Group 4, Census Tract 204, St. Martin Parish, Louisiana",907,877,722,141,4,1,1,1,7,30,18,1,0,2,0,7,2
1500000US220990205011,220990205011,"Block Group 1, Census Tract 205.01, St. Martin Parish, Louisiana",2429,2311,1568,692,16,11,0,1,23,118,45,0,1,0,0,71,1
1500000US220990205012,220990205012,"Block Group 2, Census Tract 205.01, St. Martin Parish, Louisiana",1398,1384,97,1269,2,0,0,1,15,14,0,11,0,0,0,0,3
1500000US220990205013,220990205013,"Block Group 3, Census Tract 205.01, St. Martin Parish, Louisiana",2243,2214,943,1220,4,0,0,0,47,29,13,2,0,0,0,8,6
1500000US220990205021,220990205021,"Block Group 1, Census Tract 205.02, St. Martin Parish, Louisiana",982,979,738,211,5,6,0,3,16,3,3,0,0,0,0,0,0
1500000US220990205022,220990205022,"Block Group 2, Census Tract 205.02, St. Martin Parish, Louisiana",2476,2441,1455,924,15,22,0,2,23,35,17,1,1,0,0,10,6
1500000US220990206001,220990206001,"Block Group 1, Census Tract 206, St. Martin Parish, Louisiana",1173,1153,727,408,4,3,0,3,8,20,7,0,0,0,0,11,2
1500000US220990206002,220990206002,"Block Group 2, Census Tract 206, St. Martin Parish, Louisiana",2364,2336,765,1526,7,1,0,1,36,28,7,8,0,2,0,0,11
1500000US220990206003,220990206003,"Block Group 3, Census Tract 206, St. Martin Parish, Louisiana",978,973,39,928,1,1,0,1,3,5,0,5,0,0,0,0,0
1500000US220990206004,220990206004,"Block Group 4, Census Tract 206, St. Martin Parish, Louisiana",1237,1204,905,237,0,38,0,5,19,33,17,3,0,0,0,12,1
1500000US220990208001,220990208001,"Block Group 1, Census Tract 208, St. Martin Parish, Louisiana",991,982,739,224,0,2,1,5,11,9,1,0,0,0,0,8,0
1500000US220990208002,220990208002,"Block Group 2, Census Tract 208, St. Martin Parish, Louisiana",1983,1953,1038,862,3,23,0,0,27,30,17,8,0,0,0,1,4
1500000US220990209001,220990209001,"Block Group 1, Census Tract 209, St. Martin Parish, Louisiana",916,897,252,635,5,2,0,0,3,19,9,1,0,0,0,3,6
1500000US220990209002,220990209002,"Block Group 2, Census Tract 209, St. Martin Parish, Louisiana",1007,988,688,274,1,5,0,11,9,19,9,0,0,0,0,4,6
1500000US220990210001,220990210001,"Block Group 1, Census Tract 210, St. Martin Parish, Louisiana",219,219,213,0,1,0,0,0,5,0,0,0,0,0,0,0,0
1500000US220990210002,220990210002,"Block Group 2, Census Tract 210, St. Martin Parish, Louisiana",1224,1212,1180,7,10,2,0,1,12,12,6,1,1,0,0,1,3
1500000US221010401001,221010401001,"Block Group 1, Census Tract 401, St. Mary Parish, Louisiana",913,740,439,126,11,136,0,7,21,173,69,0,17,0,1,81,5
1500000US221010401002,221010401002,"Block Group 2, Census Tract 401, St. Mary Parish, Louisiana",2091,1358,507,491,5,325,0,4,26,733,181,4,4,0,2,486,56
1500000US221010402001,221010402001,"Block Group 1, Census Tract 402, St. Mary Parish, Louisiana",1132,1047,775,203,11,40,0,0,18,85,51,3,1,0,0,27,3
1500000US221010402002,221010402002,"Block Group 2, Census Tract 402, St. Mary Parish, Louisiana",1718,1614,1376,141,23,56,0,3,15,104,67,7,0,0,2,22,6
1500000US221010402003,221010402003,"Block Group 3, Census Tract 402, St. Mary Parish, Louisiana",1120,1039,762,245,11,4,0,2,15,81,37,3,0,0,0,33,8
1500000US221010402004,221010402004,"Block Group 4, Census Tract 402, St. Mary Parish, Louisiana",1005,949,891,32,4,13,1,0,8,56,26,0,0,0,0,29,1
1500000US221010403001,221010403001,"Block Group 1, Census Tract 403, St. Mary Parish, Louisiana",1233,1101,607,401,16,50,0,1,26,132,16,6,0,1,6,94,9
1500000US221010403002,221010403002,"Block Group 2, Census Tract 403, St. Mary Parish, Louisiana",1084,980,454,472,3,21,1,6,23,104,31,4,0,0,0,57,12
1500000US221010403003,221010403003,"Block Group 3, Census Tract 403, St. Mary Parish, Louisiana",938,846,455,360,5,11,0,3,12,92,26,0,0,0,0,59,7
1500000US221010404001,221010404001,"Block Group 1, Census Tract 404, St. Mary Parish, Louisiana",671,635,295,320,12,3,0,0,5,36,15,3,0,0,0,18,0
1500000US221010404002,221010404002,"Block Group 2, Census Tract 404, St. Mary Parish, Louisiana",783,739,593,117,14,0,0,0,15,44,19,0,2,0,0,18,5
1500000US221010404003,221010404003,"Block Group 3, Census Tract 404, St. Mary Parish, Louisiana",718,653,544,84,17,0,0,1,7,65,19,1,1,0,0,43,1
1500000US221010404004,221010404004,"Block Group 4, Census Tract 404, St. Mary Parish, Louisiana",865,811,538,225,19,17,0,1,11,54,15,2,0,0,0,37,0
1500000US221010404005,221010404005,"Block Group 5, Census Tract 404, St. Mary Parish, Louisiana",1018,911,599,287,4,6,0,2,13,107,30,2,0,0,5,60,10
1500000US221010405001,221010405001,"Block Group 1, Census Tract 405, St. Mary Parish, Louisiana",1713,1653,1426,157,16,14,0,0,40,60,27,1,3,0,0,23,6
1500000US221010405002,221010405002,"Block Group 2, Census Tract 405, St. Mary Parish, Louisiana",2163,2039,1853,144,13,9,0,0,20,124,77,7,1,0,0,35,4
1500000US221010405003,221010405003,"Block Group 3, Census Tract 405, St. Mary Parish, Louisiana",1106,1076,790,235,10,15,0,0,26,30,11,1,4,0,0,13,1
1500000US221010406001,221010406001,"Block Group 1, Census Tract 406, St. Mary Parish, Louisiana",1600,1515,1351,80,34,17,0,0,33,85,54,1,3,0,0,18,9
1500000US221010406002,221010406002,"Block Group 2, Census Tract 406, St. Mary Parish, Louisiana",1273,1239,1080,108,22,12,2,0,15,34,16,1,0,0,0,9,8
1500000US221010406003,221010406003,"Block Group 3, Census Tract 406, St. Mary Parish, Louisiana",1871,1778,1541,159,28,15,0,1,34,93,43,2,1,0,0,41,6
1500000US221010407001,221010407001,"Block Group 1, Census Tract 407, St. Mary Parish, Louisiana",1427,1383,444,899,12,0,0,5,23,44,25,7,1,0,0,10,1
1500000US221010407002,221010407002,"Block Group 2, Census Tract 407, St. Mary Parish, Louisiana",1166,1146,315,800,1,2,0,1,27,20,6,4,0,0,0,9,1
1500000US221010407003,221010407003,"Block Group 3, Census Tract 407, St. Mary Parish, Louisiana",1208,1166,780,360,2,7,0,0,17,42,23,0,1,0,0,18,0
1500000US221010408001,221010408001,"Block Group 1, Census Tract 408, St. Mary Parish, Louisiana",2388,2306,1593,634,31,25,0,2,21,82,54,5,2,0,1,12,8
1500000US221010408002,221010408002,"Block Group 2, Census Tract 408, St. Mary Parish, Louisiana",2183,2124,1707,301,36,15,0,5,60,59,28,1,0,1,0,23,6
1500000US221010409001,221010409001,"Block Group 1, Census Tract 409, St. Mary Parish, Louisiana",1975,1940,1078,789,34,2,1,2,34,35,10,12,5,0,0,3,5
1500000US221010409002,221010409002,"Block Group 2, Census Tract 409, St. Mary Parish, Louisiana",1499,1455,975,446,12,4,0,0,18,44,32,0,1,0,0,7,4
1500000US221010410001,221010410001,"Block Group 1, Census Tract 410, St. Mary Parish, Louisiana",1026,1005,861,91,27,1,0,6,19,21,9,0,1,0,1,6,4
1500000US221010410002,221010410002,"Block Group 2, Census Tract 410, St. Mary Parish, Louisiana",1340,1320,675,600,7,10,1,1,26,20,10,8,0,0,0,2,0
1500000US221010410003,221010410003,"Block Group 3, Census Tract 410, St. Mary Parish, Louisiana",1824,1805,751,626,348,0,1,6,73,19,7,0,7,0,0,3,2
1500000US221010411001,221010411001,"Block Group 1, Census Tract 411, St. Mary Parish, Louisiana",1215,1188,257,910,5,5,0,4,7,27,9,6,0,0,0,10,2
1500000US221010411002,221010411002,"Block Group 2, Census Tract 411, St. Mary Parish, Louisiana",683,670,228,383,8,33,1,6,11,13,0,3,0,1,0,4,5
1500000US221010412001,221010412001,"Block Group 1, Census Tract 412, St. Mary Parish, Louisiana",677,674,422,230,11,3,0,0,8,3,2,0,0,0,0,1,0
1500000US221010412002,221010412002,"Block Group 2, Census Tract 412, St. Mary Parish, Louisiana",720,705,149,521,12,13,0,0,10,15,12,0,0,0,0,3,0
1500000US221010412003,221010412003,"Block Group 3, Census Tract 412, St. Mary Parish, Louisiana",763,762,48,698,0,0,0,1,15,1,0,1,0,0,0,0,0
1500000US221010413001,221010413001,"Block Group 1, Census Tract 413, St. Mary Parish, Louisiana",1144,1128,821,273,14,3,1,6,10,16,7,4,0,0,0,0,5
1500000US221010413002,221010413002,"Block Group 2, Census Tract 413, St. Mary Parish, Louisiana",958,944,435,483,18,2,0,0,6,14,7,1,0,1,0,0,5
1500000US221010414001,221010414001,"Block Group 1, Census Tract 414, St. Mary Parish, Louisiana",1168,1139,492,619,14,7,0,0,7,29,9,7,0,0,0,10,3
1500000US221010414002,221010414002,"Block Group 2, Census Tract 414, St. Mary Parish, Louisiana",1122,1096,420,662,6,1,0,1,6,26,5,2,0,0,0,11,8
1500000US221010414003,221010414003,"Block Group 3, Census Tract 414, St. Mary Parish, Louisiana",1108,1046,475,533,7,12,0,0,19,62,38,2,4,9,0,6,3
1500000US221010415001,221010415001,"Block Group 1, Census Tract 415, St. Mary Parish, Louisiana",1060,1044,735,262,24,13,0,0,10,16,7,3,2,0,0,4,0
1500000US221010415002,221010415002,"Block Group 2, Census Tract 415, St. Mary Parish, Louisiana",930,925,456,435,3,11,1,2,17,5,1,3,0,0,0,1,0
1500000US221010416001,221010416001,"Block Group 1, Census Tract 416, St. Mary Parish, Louisiana",616,610,166,413,13,2,1,3,12,6,5,0,0,0,0,1,0
1500000US221010416002,221010416002,"Block Group 2, Census Tract 416, St. Mary Parish, Louisiana",942,936,89,834,9,0,0,0,4,6,0,0,0,0,0,3,3
1500000US221010416003,221010416003,"Block Group 3, Census Tract 416, St. Mary Parish, Louisiana",493,490,19,459,1,0,0,1,10,3,3,0,0,0,0,0,0
1500000US221019900000,221019900000,"Block Group 0, Census Tract 9900, St. Mary Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US221030401021,221030401021,"Block Group 1, Census Tract 401.02, St. Tammany Parish, Louisiana",1402,1369,1333,1,1,4,0,0,30,33,27,0,1,0,0,0,5
1500000US221030401022,221030401022,"Block Group 2, Census Tract 401.02, St. Tammany Parish, Louisiana",1954,1868,1624,171,10,4,0,10,49,86,57,2,3,0,0,22,2
1500000US221030401023,221030401023,"Block Group 3, Census Tract 401.02, St. Tammany Parish, Louisiana",1678,1621,1487,88,7,5,2,1,31,57,49,0,0,0,0,5,3
1500000US221030401024,221030401024,"Block Group 4, Census Tract 401.02, St. Tammany Parish, Louisiana",1446,1411,1376,8,9,1,0,1,16,35,24,0,1,0,0,7,3
1500000US221030401025,221030401025,"Block Group 5, Census Tract 401.02, St. Tammany Parish, Louisiana",1589,1547,1506,7,4,1,1,1,27,42,26,0,0,1,0,9,6
1500000US221030401026,221030401026,"Block Group 6, Census Tract 401.02, St. Tammany Parish, Louisiana",1014,981,947,16,6,2,2,2,6,33,27,0,0,0,0,6,0
1500000US221030401031,221030401031,"Block Group 1, Census Tract 401.03, St. Tammany Parish, Louisiana",1646,1572,1553,5,1,1,0,0,12,74,46,0,1,0,0,25,2
1500000US221030401032,221030401032,"Block Group 2, Census Tract 401.03, St. Tammany Parish, Louisiana",1678,1634,1577,15,9,8,0,0,25,44,36,0,0,0,0,7,1
1500000US221030401033,221030401033,"Block Group 3, Census Tract 401.03, St. Tammany Parish, Louisiana",1129,1104,1100,0,1,0,0,0,3,25,15,0,3,0,0,7,0
1500000US221030401041,221030401041,"Block Group 1, Census Tract 401.04, St. Tammany Parish, Louisiana",3155,3083,2920,86,20,9,1,0,47,72,43,1,1,0,0,21,6
1500000US221030401042,221030401042,"Block Group 2, Census Tract 401.04, St. Tammany Parish, Louisiana",3140,3021,2939,32,9,15,0,0,26,119,98,0,4,0,0,13,4
1500000US221030402011,221030402011,"Block Group 1, Census Tract 402.01, St. Tammany Parish, Louisiana",4268,4061,3684,248,29,46,1,6,47,207,134,0,5,0,0,54,14
1500000US221030402012,221030402012,"Block Group 2, Census Tract 402.01, St. Tammany Parish, Louisiana",2071,2003,1912,59,6,6,1,2,17,68,49,0,0,0,0,16,3
1500000US221030402013,221030402013,"Block Group 3, Census Tract 402.01, St. Tammany Parish, Louisiana",2038,1938,1314,579,8,6,1,1,29,100,50,4,1,0,0,33,12
1500000US221030402021,221030402021,"Block Group 1, Census Tract 402.02, St. Tammany Parish, Louisiana",2597,2495,2256,203,4,16,0,2,14,102,76,1,3,0,0,20,2
1500000US221030402022,221030402022,"Block Group 2, Census Tract 402.02, St. Tammany Parish, Louisiana",3420,3292,3160,65,20,20,0,5,22,128,98,1,0,0,0,22,7
1500000US221030402023,221030402023,"Block Group 3, Census Tract 402.02, St. Tammany Parish, Louisiana",794,774,749,20,1,1,0,0,3,20,17,0,0,0,0,1,2
1500000US221030403031,221030403031,"Block Group 1, Census Tract 403.03, St. Tammany Parish, Louisiana",3404,3206,2947,132,8,89,1,0,29,198,146,0,4,3,0,24,21
1500000US221030403032,221030403032,"Block Group 2, Census Tract 403.03, St. Tammany Parish, Louisiana",2125,2018,1862,61,6,59,0,0,30,107,88,0,0,0,0,11,8
1500000US221030403033,221030403033,"Block Group 3, Census Tract 403.03, St. Tammany Parish, Louisiana",1247,1192,1125,28,0,25,0,3,11,55,41,3,0,0,0,7,4
1500000US221030403034,221030403034,"Block Group 4, Census Tract 403.03, St. Tammany Parish, Louisiana",2028,1927,1782,60,6,56,0,4,19,101,64,0,0,1,10,16,10
1500000US221030403041,221030403041,"Block Group 1, Census Tract 403.04, St. Tammany Parish, Louisiana",1307,1257,1216,14,6,8,0,0,13,50,40,0,0,0,0,10,0
1500000US221030403042,221030403042,"Block Group 2, Census Tract 403.04, St. Tammany Parish, Louisiana",1153,1112,1097,3,0,5,2,0,5,41,39,0,0,0,0,1,1
1500000US221030403043,221030403043,"Block Group 3, Census Tract 403.04, St. Tammany Parish, Louisiana",2030,1963,1892,30,7,26,0,0,8,67,64,0,2,0,0,1,0
1500000US221030403044,221030403044,"Block Group 4, Census Tract 403.04, St. Tammany Parish, Louisiana",1998,1944,1883,10,3,35,0,0,13,54,44,0,0,0,0,5,5
1500000US221030403051,221030403051,"Block Group 1, Census Tract 403.05, St. Tammany Parish, Louisiana",1845,1763,1659,74,2,1,0,4,23,82,68,1,2,4,0,6,1
1500000US221030403052,221030403052,"Block Group 2, Census Tract 403.05, St. Tammany Parish, Louisiana",5107,4954,4691,129,11,35,0,15,73,153,118,0,0,0,0,18,17
1500000US221030403053,221030403053,"Block Group 3, Census Tract 403.05, St. Tammany Parish, Louisiana",3518,3384,2995,262,15,25,2,41,44,134,97,1,9,0,0,20,7
1500000US221030404001,221030404001,"Block Group 1, Census Tract 404, St. Tammany Parish, Louisiana",2291,2223,2122,50,12,22,0,3,14,68,51,0,0,0,4,8,5
1500000US221030404002,221030404002,"Block Group 2, Census Tract 404, St. Tammany Parish, Louisiana",4826,4637,4290,220,12,47,2,4,62,189,163,1,5,0,1,8,11
1500000US221030405011,221030405011,"Block Group 1, Census Tract 405.01, St. Tammany Parish, Louisiana",2353,2297,1180,1056,2,11,0,3,45,56,32,3,0,1,0,18,2
1500000US221030405012,221030405012,"Block Group 2, Census Tract 405.01, St. Tammany Parish, Louisiana",981,947,383,542,3,3,0,2,14,34,31,2,0,0,0,0,1
1500000US221030405021,221030405021,"Block Group 1, Census Tract 405.02, St. Tammany Parish, Louisiana",1669,1631,738,839,5,6,0,7,36,38,21,9,0,0,0,3,5
1500000US221030405022,221030405022,"Block Group 2, Census Tract 405.02, St. Tammany Parish, Louisiana",963,937,830,88,6,8,0,0,5,26,21,0,2,0,0,2,1
1500000US221030405023,221030405023,"Block Group 3, Census Tract 405.02, St. Tammany Parish, Louisiana",978,942,878,35,1,12,0,11,5,36,30,0,0,0,0,6,0
1500000US221030406011,221030406011,"Block Group 1, Census Tract 406.01, St. Tammany Parish, Louisiana",754,725,706,7,2,5,0,0,5,29,26,0,0,0,0,3,0
1500000US221030406012,221030406012,"Block Group 2, Census Tract 406.01, St. Tammany Parish, Louisiana",1303,1287,1268,10,0,8,0,0,1,16,15,0,0,0,0,1,0
1500000US221030406021,221030406021,"Block Group 1, Census Tract 406.02, St. Tammany Parish, Louisiana",771,737,716,9,3,3,0,0,6,34,23,0,0,0,0,10,1
1500000US221030406022,221030406022,"Block Group 2, Census Tract 406.02, St. Tammany Parish, Louisiana",1047,1010,987,6,4,4,0,3,6,37,29,0,0,0,0,7,1
1500000US221030406023,221030406023,"Block Group 3, Census Tract 406.02, St. Tammany Parish, Louisiana",718,657,624,20,6,1,0,2,4,61,36,0,0,0,0,10,15
1500000US221030406041,221030406041,"Block Group 1, Census Tract 406.04, St. Tammany Parish, Louisiana",1153,1076,960,70,12,12,2,0,20,77,42,1,0,0,0,30,4
1500000US221030406042,221030406042,"Block Group 2, Census Tract 406.04, St. Tammany Parish, Louisiana",2990,2780,2564,144,6,25,1,5,35,210,130,0,1,0,0,62,17
1500000US221030406043,221030406043,"Block Group 3, Census Tract 406.04, St. Tammany Parish, Louisiana",4035,3672,3188,309,18,83,1,12,61,363,226,2,7,3,0,106,19
1500000US221030406051,221030406051,"Block Group 1, Census Tract 406.05, St. Tammany Parish, Louisiana",1413,1347,1303,21,7,5,5,0,6,66,53,0,1,0,0,9,3
1500000US221030406052,221030406052,"Block Group 2, Census Tract 406.05, St. Tammany Parish, Louisiana",1852,1676,1180,439,5,26,1,7,18,176,59,3,9,1,0,95,9
1500000US221030406053,221030406053,"Block Group 3, Census Tract 406.05, St. Tammany Parish, Louisiana",2986,2863,2619,96,6,110,0,4,28,123,85,0,1,0,0,26,11
1500000US221030407011,221030407011,"Block Group 1, Census Tract 407.01, St. Tammany Parish, Louisiana",3001,2869,2744,42,17,22,0,2,42,132,95,2,1,1,0,23,10
1500000US221030407012,221030407012,"Block Group 2, Census Tract 407.01, St. Tammany Parish, Louisiana",1316,1249,1021,196,4,10,2,0,16,67,29,4,4,1,0,21,8
1500000US221030407013,221030407013,"Block Group 3, Census Tract 407.01, St. Tammany Parish, Louisiana",3943,3764,2440,1121,20,84,2,5,92,179,113,19,1,0,0,33,13
1500000US221030407041,221030407041,"Block Group 1, Census Tract 407.04, St. Tammany Parish, Louisiana",1990,1926,1870,16,9,2,1,4,24,64,46,1,0,0,0,16,1
1500000US221030407042,221030407042,"Block Group 2, Census Tract 407.04, St. Tammany Parish, Louisiana",2753,2662,2031,524,36,6,0,5,60,91,55,3,3,0,0,22,8
1500000US221030407043,221030407043,"Block Group 3, Census Tract 407.04, St. Tammany Parish, Louisiana",1538,1470,724,659,48,2,0,0,37,68,45,5,0,0,0,8,10
1500000US221030407051,221030407051,"Block Group 1, Census Tract 407.05, St. Tammany Parish, Louisiana",1375,1337,1049,227,33,8,0,0,20,38,35,0,0,0,0,0,3
1500000US221030407052,221030407052,"Block Group 2, Census Tract 407.05, St. Tammany Parish, Louisiana",2781,2657,2031,515,6,60,0,8,37,124,84,2,2,4,0,28,4
1500000US221030407053,221030407053,"Block Group 3, Census Tract 407.05, St. Tammany Parish, Louisiana",1883,1716,1427,237,10,16,1,0,25,167,79,4,5,0,3,58,18
1500000US221030407061,221030407061,"Block Group 1, Census Tract 407.06, St. Tammany Parish, Louisiana",894,860,813,29,3,3,0,0,12,34,28,0,0,0,0,5,1
1500000US221030407062,221030407062,"Block Group 2, Census Tract 407.06, St. Tammany Parish, Louisiana",1239,1141,1010,110,1,12,0,2,6,98,37,1,1,0,0,56,3
1500000US221030407063,221030407063,"Block Group 3, Census Tract 407.06, St. Tammany Parish, Louisiana",1106,1064,940,69,14,20,0,4,17,42,30,1,0,0,0,11,0
1500000US221030407064,221030407064,"Block Group 4, Census Tract 407.06, St. Tammany Parish, Louisiana",980,970,871,63,4,5,0,5,22,10,6,0,0,0,0,2,2
1500000US221030407065,221030407065,"Block Group 5, Census Tract 407.06, St. Tammany Parish, Louisiana",1600,1553,1480,26,16,6,0,0,25,47,35,0,0,0,0,11,1
1500000US221030407081,221030407081,"Block Group 1, Census Tract 407.08, St. Tammany Parish, Louisiana",3485,3357,2936,221,6,134,1,5,54,128,86,5,0,1,0,32,4
1500000US221030407082,221030407082,"Block Group 2, Census Tract 407.08, St. Tammany Parish, Louisiana",2559,2456,2146,224,5,38,0,1,42,103,87,4,0,0,0,4,8
1500000US221030407091,221030407091,"Block Group 1, Census Tract 407.09, St. Tammany Parish, Louisiana",2393,2283,2022,165,12,56,0,2,26,110,81,2,0,0,0,15,12
1500000US221030407092,221030407092,"Block Group 2, Census Tract 407.09, St. Tammany Parish, Louisiana",1879,1765,1638,70,10,20,0,2,25,114,74,0,1,0,0,25,14
1500000US221030407101,221030407101,"Block Group 1, Census Tract 407.10, St. Tammany Parish, Louisiana",2871,2705,2053,414,8,165,0,15,50,166,102,0,1,0,0,53,10
1500000US221030407102,221030407102,"Block Group 2, Census Tract 407.10, St. Tammany Parish, Louisiana",1187,1158,974,142,4,15,1,0,22,29,19,0,0,0,1,5,4
1500000US221030407103,221030407103,"Block Group 3, Census Tract 407.10, St. Tammany Parish, Louisiana",1815,1741,1423,222,3,61,1,2,29,74,52,5,0,0,0,14,3
1500000US221030408011,221030408011,"Block Group 1, Census Tract 408.01, St. Tammany Parish, Louisiana",3474,3281,2585,577,14,41,1,10,53,193,91,16,1,1,0,62,22
1500000US221030408012,221030408012,"Block Group 2, Census Tract 408.01, St. Tammany Parish, Louisiana",1182,1067,874,153,16,6,0,6,12,115,34,2,0,0,0,74,5
1500000US221030408021,221030408021,"Block Group 1, Census Tract 408.02, St. Tammany Parish, Louisiana",2370,2265,1827,277,6,131,0,4,20,105,69,3,0,4,0,19,10
1500000US221030408022,221030408022,"Block Group 2, Census Tract 408.02, St. Tammany Parish, Louisiana",1676,1617,1478,40,14,58,6,2,19,59,42,0,0,0,0,8,9
1500000US221030408023,221030408023,"Block Group 3, Census Tract 408.02, St. Tammany Parish, Louisiana",1855,1785,1623,92,4,34,0,1,31,70,50,0,0,0,0,16,4
1500000US221030408024,221030408024,"Block Group 4, Census Tract 408.02, St. Tammany Parish, Louisiana",747,712,663,23,3,15,0,0,8,35,27,0,0,0,0,5,3
1500000US221030408031,221030408031,"Block Group 1, Census Tract 408.03, St. Tammany Parish, Louisiana",2270,2132,1243,787,12,18,0,11,61,138,77,10,0,0,0,30,21
1500000US221030408032,221030408032,"Block Group 2, Census Tract 408.03, St. Tammany Parish, Louisiana",1641,1560,495,971,10,48,0,7,29,81,37,10,3,0,0,18,13
1500000US221030408033,221030408033,"Block Group 3, Census Tract 408.03, St. Tammany Parish, Louisiana",2782,2657,1030,1432,13,71,2,24,85,125,65,8,0,0,0,38,14
1500000US221030408034,221030408034,"Block Group 4, Census Tract 408.03, St. Tammany Parish, Louisiana",603,526,416,92,3,1,0,2,12,77,42,0,0,0,0,27,8
1500000US221030408035,221030408035,"Block Group 5, Census Tract 408.03, St. Tammany Parish, Louisiana",2030,1944,1513,298,10,61,2,4,56,86,61,3,0,3,0,8,11
1500000US221030409001,221030409001,"Block Group 1, Census Tract 409, St. Tammany Parish, Louisiana",561,534,380,145,3,0,0,1,5,27,6,0,1,0,0,19,1
1500000US221030409002,221030409002,"Block Group 2, Census Tract 409, St. Tammany Parish, Louisiana",1330,1212,442,720,1,13,1,0,35,118,25,0,0,0,0,83,10
1500000US221030409003,221030409003,"Block Group 3, Census Tract 409, St. Tammany Parish, Louisiana",857,789,395,369,9,2,0,3,11,68,23,4,1,0,0,29,11
1500000US221030410021,221030410021,"Block Group 1, Census Tract 410.02, St. Tammany Parish, Louisiana",946,905,875,18,2,4,0,0,6,41,22,0,1,0,0,13,5
1500000US221030410022,221030410022,"Block Group 2, Census Tract 410.02, St. Tammany Parish, Louisiana",996,957,870,68,1,6,1,1,10,39,30,0,0,0,0,9,0
1500000US221030410023,221030410023,"Block Group 3, Census Tract 410.02, St. Tammany Parish, Louisiana",868,844,751,69,4,9,0,7,4,24,20,4,0,0,0,0,0
1500000US221030410031,221030410031,"Block Group 1, Census Tract 410.03, St. Tammany Parish, Louisiana",792,753,687,28,0,12,0,0,26,39,34,0,0,0,0,4,1
1500000US221030410032,221030410032,"Block Group 2, Census Tract 410.03, St. Tammany Parish, Louisiana",2638,2469,1985,380,7,41,0,16,40,169,131,2,0,1,0,19,16
1500000US221030410033,221030410033,"Block Group 3, Census Tract 410.03, St. Tammany Parish, Louisiana",945,898,822,61,2,5,1,4,3,47,36,0,2,0,0,4,5
1500000US221030410034,221030410034,"Block Group 4, Census Tract 410.03, St. Tammany Parish, Louisiana",895,868,800,33,5,7,0,1,22,27,25,0,0,1,0,1,0
1500000US221030410041,221030410041,"Block Group 1, Census Tract 410.04, St. Tammany Parish, Louisiana",1527,1435,1246,133,3,29,5,0,19,92,49,0,4,1,0,33,5
1500000US221030410042,221030410042,"Block Group 2, Census Tract 410.04, St. Tammany Parish, Louisiana",1571,1528,1385,89,11,15,0,6,22,43,27,0,0,0,0,13,3
1500000US221030410043,221030410043,"Block Group 3, Census Tract 410.04, St. Tammany Parish, Louisiana",1531,1479,1336,110,2,9,1,4,17,52,30,0,2,0,0,10,10
1500000US221030411011,221030411011,"Block Group 1, Census Tract 411.01, St. Tammany Parish, Louisiana",3137,2988,2419,423,21,15,1,7,102,149,86,1,2,5,0,47,8
1500000US221030411012,221030411012,"Block Group 2, Census Tract 411.01, St. Tammany Parish, Louisiana",687,660,551,89,1,3,3,4,9,27,15,0,0,0,0,12,0
1500000US221030411021,221030411021,"Block Group 1, Census Tract 411.02, St. Tammany Parish, Louisiana",2430,2334,1293,901,14,28,2,19,77,96,57,9,0,0,0,22,8
1500000US221030411022,221030411022,"Block Group 2, Census Tract 411.02, St. Tammany Parish, Louisiana",1045,959,644,257,9,3,0,13,33,86,58,1,0,0,0,14,13
1500000US221030411023,221030411023,"Block Group 3, Census Tract 411.02, St. Tammany Parish, Louisiana",1462,1418,814,551,13,2,0,11,27,44,19,4,1,0,0,12,8
1500000US221030411024,221030411024,"Block Group 4, Census Tract 411.02, St. Tammany Parish, Louisiana",1182,1129,793,250,16,10,0,28,32,53,39,0,0,0,0,8,6
1500000US221030411025,221030411025,"Block Group 5, Census Tract 411.02, St. Tammany Parish, Louisiana",819,765,557,176,6,1,0,0,25,54,24,1,4,0,0,16,9
1500000US221030411031,221030411031,"Block Group 1, Census Tract 411.03, St. Tammany Parish, Louisiana",1732,1455,729,692,1,2,1,2,28,277,47,3,0,8,0,196,23
1500000US221030411032,221030411032,"Block Group 2, Census Tract 411.03, St. Tammany Parish, Louisiana",1745,1613,1174,363,9,10,3,7,47,132,75,2,0,0,0,45,10
1500000US221030411041,221030411041,"Block Group 1, Census Tract 411.04, St. Tammany Parish, Louisiana",1234,1177,1051,81,12,11,0,2,20,57,40,0,0,0,0,6,11
